PRN,GPS_WEEK,TOC,SAT_POS_X_M,SAT_POS_Y_M,SAT_POS_Z_M,SAT_VEL_X_MPS,SAT_VEL_Y_MPS,SAT_VEL_Z_MPS,REL_CLK_CORR,SAT_CLK_CORR,HEALTH
2,1658,417117,-9147921.3724781,-20151760.0866745,15109532.7177669,1663.17293134632,926.784567976907,2204.73777324069,-3.84791566526308,108445.039615531,0
2,1658,417118,-9146258.06154479,-20150833.2682645,15111737.2990155,1663.44893090143,926.852243251968,2204.42471482683,-3.84880298765285,108445.04016085,0
2,1658,417119,-9144594.47461961,-20149906.3822059,15113941.5671826,1663.72491516162,926.919864996476,2204.11160999882,-3.84969023030903,108445.04070617,0
2,1658,417120,-9142930.61171779,-20148979.4285524,15116145.5222216,1664.00088411478,926.987433211774,2203.79845876278,-3.85057739321304,108445.041251489,0
2,1658,417121,-9141266.47285472,-20148052.4073574,15118349.1640861,1664.2768377488,927.05494789919,2203.48526112479,-3.85146447634631,108445.041796808,0
2,1658,417122,-9139602.05804569,-20147125.3186745,15120552.4927298,1664.55277605156,927.122409060069,2203.17201709095,-3.85235147969028,108445.042342128,0
2,1658,417123,-9137937.36730594,-20146198.1625572,15122755.5081063,1664.82869901095,927.189816695763,2202.85872666736,-3.85323840322636,108445.042887447,0
2,1658,417124,-9136272.40065092,-20145270.939059,15124958.2101692,1665.10460661486,927.257170807606,2202.54538986011,-3.85412524693601,108445.043432766,0
2,1658,417125,-9134607.15809608,-20144343.6482335,15127160.598872,1665.38049885118,927.324471396942,2202.23200667529,-3.85501201080065,108445.043978085,0
2,1658,417126,-9132941.63965663,-20143416.2901341,15129362.6741686,1665.65637570779,927.391718465128,2201.91857711902,-3.85589869480172,108445.044523405,0
2,1658,417127,-9131275.84534799,-20142488.8648145,15131564.4360123,1665.9322371726,927.458912013521,2201.60510119738,-3.85678529892066,108445.045068724,0
2,1658,417128,-9129609.77518558,-20141561.372328,15133765.884357,1666.20808323348,927.526052043472,2201.29157891648,-3.8576718231389,108445.045614043,0
2,1658,417129,-9127943.42918489,-20140633.8127283,15135967.0191562,1666.48391387833,927.593138556331,2200.97801028243,-3.85855826743789,108445.046159363,0
2,1658,417130,-9126276.80736124,-20139706.1860688,15138167.8403636,1666.75972909505,927.660171553467,2200.66439530131,-3.85944463179906,108445.046704682,0
2,1658,417131,-9124609.90973004,-20138778.4924031,15140368.3479328,1667.03552887151,927.727151036246,2200.35073397924,-3.86033091620387,108445.047250001,0
2,1658,417132,-9122942.73630688,-20137850.7317846,15142568.5418176,1667.31131319561,927.79407700602,2200.03702632232,-3.86121712063376,108445.047795321,0
2,1658,417133,-9121275.28710702,-20136922.904267,15144768.4219715,1667.58708205524,927.860949464176,2199.72327233666,-3.86210324507018,108445.04834064,0
2,1658,417134,-9119607.56214615,-20135995.0099036,15146967.9883482,1667.8628354383,927.927768412061,2199.40947202836,-3.86298928949457,108445.048885959,0
2,1658,417135,-9117939.56143954,-20135067.0487481,15149167.2409016,1668.13857333268,927.994533851072,2199.09562540352,-3.86387525388838,108445.049431279,0
2,1658,417136,-9116271.28500288,-20134139.0208538,15151366.1795851,1668.41429572626,928.061245782564,2198.78173246827,-3.86476113823307,108445.049976598,0
2,1658,417137,-9114602.73285148,-20133210.9262744,15153564.8043525,1668.69000260695,928.127904207933,2198.4677932287,-3.86564694251009,108445.050521917,0
2,1658,417138,-9112933.90500105,-20132282.7650633,15155763.1151576,1668.96569396264,928.194509128543,2198.15380769093,-3.86653266670089,108445.051067236,0
2,1658,417139,-9111264.80146694,-20131354.537274,15157961.111954,1669.24136978121,928.261060545792,2197.83977586106,-3.86741831078693,108445.051612556,0
2,1658,417140,-9109595.42226488,-20130426.2429601,15160158.7946954,1669.51703005057,928.32755846105,2197.52569774522,-3.86830387474967,108445.052157875,0
2,1658,417141,-9107925.76741024,-20129497.882175,15162356.1633355,1669.7926747586,928.394002875721,2197.21157334951,-3.86918935857056,108445.052703194,0
2,1658,417142,-9106255.83691877,-20128569.4549722,15164553.2178281,1670.06830389321,928.460393791182,2196.89740268004,-3.87007476223108,108445.053248514,0
2,1658,417143,-9104585.63080587,-20127640.9614053,15166749.9581269,1670.34391744228,928.526731208838,2196.58318574294,-3.87096008571267,108445.053793833,0
2,1658,417144,-9102915.14908729,-20126712.4015277,15168946.3841856,1670.61951539372,928.593015130074,2196.26892254431,-3.8718453289968,108445.054339152,0
2,1658,417145,-9101244.39177849,-20125783.775393,15171142.4959581,1670.89509773542,928.659245556298,2195.95461309027,-3.87273049206494,108445.054884472,0
2,1658,417146,-9099573.35889524,-20124855.0830545,15173338.2933979,1671.17066445527,928.725422488901,2195.64025738695,-3.87361557489857,108445.055429791,0
2,1658,417147,-9097902.050453,-20123926.3245659,15175533.7764589,1671.44621554117,928.791545929297,2195.32585544045,-3.87450057747913,108445.05597511,0
2,1658,417148,-9096230.46646759,-20122997.4999805,15177728.9450948,1671.72175098102,928.857615878879,2195.01140725691,-3.8753854997881,108445.056520429,0
2,1658,417149,-9094558.60695449,-20122068.609352,15179923.7992594,1671.9972707627,928.923632339069,2194.69691284243,-3.87627034180696,108445.057065749,0
2,1658,417150,-9092886.4719295,-20121139.6527337,15182118.3389066,1672.27277487414,928.989595311267,2194.38237220314,-3.87715510351718,108445.057611068,0
2,1658,417151,-9091214.06140819,-20120210.6301793,15184312.5639899,1672.54826330321,929.055504796894,2194.06778534517,-3.87803978490023,108445.058156387,0
2,1658,417152,-9089541.37540634,-20119281.541742,15186506.4744633,1672.82373603782,929.121360797359,2193.75315227463,-3.87892438593759,108445.058701707,0
2,1658,417153,-9087868.41393963,-20118352.3874755,15188700.0702805,1673.09919306587,929.187163314085,2193.43847299766,-3.87980890661073,108445.059247026,0
2,1658,417154,-9086195.17702368,-20117423.1674333,15190893.3513954,1673.37463437524,929.252912348496,2193.12374752036,-3.88069334690114,108445.059792345,0
2,1658,417155,-9084521.66467426,-20116493.8816687,15193086.3177616,1673.65005995385,929.318607902015,2192.80897584888,-3.8815777067903,108445.060337665,0
2,1658,417156,-9082847.87690721,-20115564.5302354,15195278.9693331,1673.9254697896,929.384249976057,2192.49415798934,-3.88246198625968,108445.060882984,0
2,1658,417157,-9081173.81373821,-20114635.1131866,15197471.3060637,1674.20086387037,929.449838572059,2192.17929394786,-3.88334618529077,108445.061428303,0
2,1658,417158,-9079499.47518294,-20113705.6305761,15199663.3279071,1674.47624218408,929.515373691457,2191.86438373058,-3.88423030386506,108445.061973623,0
2,1658,417159,-9077824.86125724,-20112776.0824572,15201855.0348172,1674.75160471862,929.58085533568,2191.54942734362,-3.88511434196404,108445.062518942,0
2,1658,417160,-9076149.97197698,-20111846.4688833,15204046.4267478,1675.0269514619,929.646283506157,2191.23442479312,-3.88599829956918,108445.063064261,0
2,1658,417161,-9074474.80735788,-20110916.789908,15206237.5036529,1675.30228240181,929.711658204334,2190.9193760852,-3.88688217666198,108445.06360958,0
2,1658,417162,-9072799.36741566,-20109987.0455848,15208428.2654861,1675.57759752625,929.776979431657,2190.60428122601,-3.88776597322394,108445.0641549,0
2,1658,417163,-9071123.6521663,-20109057.235967,15210618.7122014,1675.85289682313,929.842247189559,2190.28914022167,-3.88864968923654,108445.064700219,0
2,1658,417164,-9069447.6616255,-20108127.3611083,15212808.8437526,1676.12818028035,929.907461479497,2189.97395307831,-3.88953332468128,108445.065245538,0
2,1658,417165,-9067771.39580923,-20107197.4210619,15214998.6600936,1676.40344788582,929.972622302908,2189.65871980208,-3.89041687953966,108445.065790858,0
2,1658,417166,-9066094.85473322,-20106267.4158815,15217188.1611783,1676.67869962742,930.037729661257,2189.34344039911,-3.89130035379317,108445.066336177,0
2,1658,417167,-9064418.03841348,-20105337.3456205,15219377.3469605,1676.95393549308,930.102783555984,2189.02811487554,-3.89218374742331,108445.066881496,0
2,1658,417168,-9062740.94686575,-20104407.2103323,15221566.2173941,1677.22915547069,930.167783988558,2188.7127432375,-3.89306706041159,108445.067426816,0
2,1658,417169,-9061063.58010606,-20103477.0100704,15223754.7724331,1677.50435954816,930.232730960426,2188.39732549113,-3.89395029273949,108445.067972135,0
2,1658,417170,-9059385.93815015,-20102546.7448882,15225943.0120312,1677.77954771338,930.297624473062,2188.08186164258,-3.89483344438854,108445.068517454,0
2,1658,417171,-9057708.02101414,-20101616.4148393,15228130.9361425,1678.05471995427,930.362464527917,2187.76635169798,-3.89571651534023,108445.069062773,0
2,1658,417172,-9056029.82871377,-20100686.019977,15230318.5447207,1678.32987625873,930.42725112647,2187.45079566349,-3.89659950557607,108445.069608093,0
2,1658,417173,-9054351.36126515,-20099755.5603549,15232505.8377199,1678.60501661466,930.491984270179,2187.13519354523,-3.89748241507757,108445.070153412,0
2,1658,417174,-9052672.61868409,-20098825.0360264,15234692.8150939,1678.88014100997,930.556663960525,2186.81954534936,-3.89836524382624,108445.070698731,0
2,1658,417175,-9050993.60098668,-20097894.4470448,15236879.4767967,1679.15524943257,930.621290198973,2186.50385108201,-3.89924799180358,108445.071244051,0
2,1658,417176,-9049314.30818877,-20096963.7934638,15239065.8227821,1679.43034187036,930.685862987009,2186.18811074934,-3.90013065899112,108445.07178937,0
2,1658,417177,-9047634.74030645,-20096033.0753367,15241251.8530043,1679.70541831126,930.750382326105,2185.87232435749,-3.90101324537036,108445.072334689,0
2,1658,417178,-9045954.89735567,-20095102.292717,15243437.5674169,1679.98047874315,930.814848217748,2185.55649191262,-3.90189575092283,108445.072880009,0
2,1658,417179,-9044274.77935252,-20094171.4456581,15245622.9659742,1680.25552315397,930.879260663415,2185.24061342086,-3.90277817563003,108445.073425328,0
2,1658,417180,-9042594.38631293,-20093240.5342136,15247808.0486299,1680.5305515316,930.943619664602,2184.92468888837,-3.90366051947349,108445.073970647,0
2,1658,417181,-9040913.71825301,-20092309.5584367,15249992.8153381,1680.80556386396,931.00792522279,2184.60871832129,-3.90454278243474,108445.074515967,0
2,1658,417182,-9039232.77518875,-20091378.518381,15252177.2660526,1681.08056013896,931.072177339478,2184.29270172578,-3.90542496449528,108445.075061286,0
2,1658,417183,-9037551.5571363,-20090447.4140998,15254361.4007276,1681.35554034451,931.136376016152,2183.976639108,-3.90630706563665,108445.075606605,0
2,1658,417184,-9035870.06411169,-20089516.2456468,15256545.219317,1681.63050446851,931.200521254313,2183.66053047408,-3.90718908584036,108445.076151924,0
2,1658,417185,-9034188.29613095,-20088585.0130752,15258728.7217747,1681.90545249888,931.264613055466,2183.34437583021,-3.90807102508796,108445.076697244,0
2,1658,417186,-9032506.2532102,-20087653.7164385,15260911.9080547,1682.18038442352,931.32865142111,2183.02817518251,-3.90895288336096,108445.077242563,0
2,1658,417187,-9030823.93536567,-20086722.3557902,15263094.7781111,1682.45530023036,931.39263635274,2182.71192853715,-3.90983466064089,108445.077787882,0
2,1658,417188,-9029141.34261341,-20085790.9311836,15265277.3318979,1682.73019990728,931.45656785187,2182.39563590029,-3.91071635690929,108445.078333202,0
2,1658,417189,-9027458.47496945,-20084859.4426723,15267459.5693691,1683.00508344222,931.520445920016,2182.07929727808,-3.91159797214769,108445.078878521,0
2,1658,417190,-9025775.33245002,-20083927.8903097,15269641.4904786,1683.27995082307,931.584270558684,2181.76291267669,-3.91247950633762,108445.07942384,0
2,1658,417191,-9024091.9150714,-20082996.2741491,15271823.0951805,1683.55480203775,931.648041769383,2181.44648210227,-3.91336095946062,108445.07996916,0
2,1658,417192,-9022408.22284963,-20082064.5942439,15274004.3834289,1683.82963707418,931.711759553635,2181.13000556099,-3.91424233149823,108445.080514479,0
2,1658,417193,-9020724.25580084,-20081132.8506478,15276185.3551778,1684.10445592026,931.775423912966,2180.813483059,-3.91512362243198,108445.081059798,0
2,1658,417194,-9019040.01394139,-20080201.043414,15278366.0103812,1684.37925856391,931.839034848885,2180.49691460247,-3.91600483224342,108445.081605117,0
2,1658,417195,-9017355.49728732,-20079269.1725959,15280546.3489931,1684.65404499304,931.902592362931,2180.18030019757,-3.91688596091408,108445.082150437,0
2,1658,417196,-9015670.70585503,-20078337.2382471,15282726.3709677,1684.92881519556,931.966096456616,2179.86363985045,-3.91776700842552,108445.082695756,0
2,1658,417197,-9013985.63966057,-20077405.2404209,15284906.0762589,1685.20356915939,932.029547131486,2179.54693356728,-3.91864797475928,108445.083241075,0
2,1658,417198,-9012300.29872032,-20076473.1791706,15287085.4648209,1685.47830687245,932.09294438906,2179.23018135423,-3.9195288598969,108445.083786395,0
2,1658,417199,-9010614.68305044,-20075541.0545499,15289264.5366078,1685.75302832264,932.15628823088,2178.91338321747,-3.92040966381993,108445.084331714,0
2,1658,417200,-9008928.7926673,-20074608.866612,15291443.2915735,1686.02773349788,932.219578658477,2178.59653916316,-3.92129038650992,108445.084877033,0
2,1658,417201,-9007242.62758707,-20073676.6154104,15293621.7296722,1686.30242238609,932.282815673401,2178.27964919748,-3.92217102794843,108445.085422353,0
2,1658,417202,-9005556.18782617,-20072744.3009985,15295799.850858,1686.57709497519,932.345999277181,2177.96271332659,-3.923051588117,108445.085967672,0
2,1658,417203,-9003869.47340077,-20071811.9234297,15297977.655085,1686.85175125308,932.409129471376,2177.64573155666,-3.9239320669972,108445.086512991,0
2,1658,417204,-9002182.48432731,-20070879.4827574,15300155.1423073,1687.12639120769,932.47220625752,2177.32870389387,-3.92481246457057,108445.087058311,0
2,1658,417205,-9000495.220622,-20069946.979035,15302332.3124789,1687.40101482693,932.535229637175,2177.01163034439,-3.92569278081867,108445.08760363,0
2,1658,417206,-8998807.68230132,-20069014.412316,15304509.1655541,1687.67562209872,932.598199611881,2176.69451091439,-3.92657301572307,108445.088148949,0
2,1658,417207,-8997119.86938144,-20068081.7826536,15306685.7014869,1687.95021301098,932.661116183207,2176.37734561005,-3.92745316926533,108445.088694268,0
2,1658,417208,-8995431.78187895,-20067149.0901014,15308861.9202315,1688.22478755163,932.723979352696,2176.06013443755,-3.928333241427,108445.089239588,0
2,1658,417209,-8993743.41981,-20066216.3347128,15311037.8217419,1688.49934570857,932.786789121923,2175.74287740305,-3.92921323218965,108445.089784907,0
2,1658,417210,-8992054.78319118,-20065283.516541,15313213.4059724,1688.77388746974,932.849545492435,2175.42557451274,-3.93009314153485,108445.090330226,0
2,1658,417211,-8990365.87203873,-20064350.6356396,15315388.6728771,1689.04841282305,932.912248465811,2175.1082257728,-3.93097296944416,108445.090875546,0
2,1658,417212,-8988676.68636922,-20063417.6920619,15317563.6224101,1689.32292175643,932.974898043607,2174.79083118941,-3.93185271589915,108445.091420865,0
2,1658,417213,-8986987.22619891,-20062484.6858613,15319738.2545256,1689.59741425778,933.037494227403,2174.47339076874,-3.93273238088139,108445.091966184,0
2,1658,417214,-8985297.49154438,-20061551.6170912,15321912.5691778,1689.87189031503,933.100037018763,2174.15590451698,-3.93361196437245,108445.092511504,0
2,1658,417215,-8983607.48242196,-20060618.4858051,15324086.5663208,1690.14634991611,933.162526419271,2173.83837244031,-3.93449146635391,108445.093056823,0
2,1658,417216,-8981917.19884825,-20059685.2920562,15326260.2459088,1690.42079304892,933.224962430493,2173.52079454491,-3.93537088680734,108445.093602142,0
2,1658,417217,-8980226.64083955,-20058752.0358981,15328433.6078961,1690.6952197014,933.287345054025,2173.20317083697,-3.93625022571432,108445.094147461,0
2,1658,417218,-8978535.80841253,-20057818.7173839,15330606.6522367,1690.96962986147,933.349674291434,2172.88550132268,-3.93712948305643,108445.094692781,0
2,1658,417219,-8976844.70158362,-20056885.3365673,15332779.3788849,1691.24402351704,933.41195014431,2172.56778600821,-3.93800865881523,108445.0952381,0
2,1658,417220,-8975153.3203692,-20055951.8935015,15334951.7877948,1691.51840065605,933.474172614252,2172.25002489976,-3.93888775297232,108445.095783419,0
2,1658,417221,-8973461.66478594,-20055018.3882399,15337123.8789208,1691.7927612664,933.536341702839,2171.93221800351,-3.93976676550928,108445.096328739,0
2,1658,417222,-8971769.73485041,-20054084.8208359,15339295.652217,1692.06710533603,933.59845741166,2171.61436532565,-3.94064569640769,108445.096874058,0
2,1658,417223,-8970077.53057904,-20053151.1913428,15341467.1076376,1692.34143285286,933.660519742319,2171.29646687238,-3.94152454564913,108445.097419377,0
2,1658,417224,-8968385.05198841,-20052217.4998142,15343638.2451369,1692.61574380481,933.722528696415,2170.97852264988,-3.9424033132152,108445.097964697,0
2,1658,417225,-8966692.29909516,-20051283.7463033,15345809.0646691,1692.89003817981,933.78448427554,2170.66053266434,-3.94328199908749,108445.098510016,0
2,1658,417226,-8964999.27191578,-20050349.9308634,15347979.5661884,1693.16431596579,933.846386481307,2170.34249692196,-3.94416060324757,108445.099055335,0
2,1658,417227,-8963305.97046698,-20049416.0535481,15350149.7496491,1693.43857715066,933.90823531531,2170.02441542893,-3.94503912567705,108445.099600655,0
2,1658,417228,-8961612.39476521,-20048482.1144106,15352319.6150055,1693.71282172235,933.97003077917,2169.70628819144,-3.94591756635752,108445.100145974,0
2,1658,417229,-8959918.54482725,-20047548.1135043,15354489.1622117,1693.98704966879,934.031772874485,2169.3881152157,-3.94679592527056,108445.100691293,0
2,1658,417230,-8958224.42066963,-20046614.0508827,15356658.391222,1694.2612609779,934.093461602877,2169.06989650789,-3.94767420239779,108445.101236612,0
2,1658,417231,-8956530.02230905,-20045679.9265989,15358827.3019909,1694.53545563762,934.155096965955,2168.75163207421,-3.9485523977208,108445.101781932,0
2,1658,417232,-8954835.3497621,-20044745.7407065,15360995.8944724,1694.80963363587,934.216678965345,2168.43332192087,-3.94943051122118,108445.102327251,0
2,1658,417233,-8953140.40304554,-20043811.4932588,15363164.1686209,1695.08379496057,934.278207602658,2168.11496605406,-3.95030854288054,108445.10287257,0
2,1658,417234,-8951445.18217594,-20042877.1843091,15365332.1243907,1695.35793959965,934.339682879527,2167.79656447998,-3.95118649268049,108445.10341789,0
2,1658,417235,-8949749.6871701,-20041942.8139108,15367499.761736,1695.63206754105,934.401104797567,2167.47811720483,-3.95206436060261,108445.103963209,0
2,1658,417236,-8948053.91804463,-20041008.3821173,15369667.0806113,1695.90617877269,934.462473358417,2167.15962423481,-3.95294214662853,108445.104508528,0
2,1658,417237,-8946357.87481634,-20040073.8889819,15371834.0809707,1696.1802732825,934.523788563697,2166.84108557613,-3.95381985073984,108445.105053848,0
2,1658,417238,-8944661.55750182,-20039139.334558,15374000.7627686,1696.4543510584,934.585050415054,2166.52250123499,-3.95469747291817,108445.105599167,0
2,1658,417239,-8942964.96611798,-20038204.7188989,15376167.1259593,1696.72841208834,934.646258914107,2166.2038712176,-3.9555750131451,108445.106144486,0
2,1658,417240,-8941268.10068142,-20037270.042058,15378333.1704972,1697.00245636023,934.70741406251,2165.88519553016,-3.95645247140227,108445.106689805,0
2,1658,417241,-8939570.96120906,-20036335.3040886,15380498.8963366,1697.27648386201,934.768515861889,2165.56647417887,-3.95732984767128,108445.107235125,0
2,1658,417242,-8937873.5477175,-20035400.505044,15382664.3034318,1697.55049458161,934.829564313902,2165.24770716995,-3.95820714193376,108445.107780444,0
2,1658,417243,-8936175.8602237,-20034465.6449777,15384829.3917371,1697.82448850696,934.890559420181,2164.92889450961,-3.9590843541713,108445.108325763,0
2,1658,417244,-8934477.8987443,-20033530.723943,15386994.161207,1698.098465626,934.951501182388,2164.61003620404,-3.95996148436554,108445.108871083,0
2,1658,417245,-8932779.66329625,-20032595.7419931,15389158.6117957,1698.37242592665,935.012389602161,2164.29113225947,-3.96083853249809,108445.109416402,0
2,1658,417246,-8931081.15389624,-20031660.6991816,15391322.7434577,1698.64636939684,935.073224681164,2163.9721826821,-3.96171549855058,108445.109961721,0
2,1658,417247,-8929382.37056126,-20030725.5955616,15393486.5561473,1698.92029602452,935.134006421043,2163.65318747815,-3.96259238250462,108445.110507041,0
2,1658,417248,-8927683.31330799,-20029790.4311865,15395650.0498189,1699.1942057976,935.19473482347,2163.33414665382,-3.96346918434185,108445.11105236,0
2,1658,417249,-8925983.9821535,-20028855.2061097,15397813.2244268,1699.46809870404,935.255409890086,2163.01506021535,-3.96434590404388,108445.111597679,0
2,1658,417250,-8924284.3771145,-20027919.9203845,15399976.0799255,1699.74197473176,935.316031622571,2162.69592816893,-3.96522254159235,108445.112142999,0
2,1658,417251,-8922584.49820785,-20026984.5740642,15402138.6162693,1700.01583386869,935.37660002259,2162.37675052078,-3.96609909696889,108445.112688318,0
2,1658,417252,-8920884.34545051,-20026049.1672022,15404300.8334127,1700.28967610277,935.43711509181,2162.05752727712,-3.96697557015512,108445.113233637,0
2,1658,417253,-8919183.91885949,-20025113.6998518,15406462.7313101,1700.56350142194,935.49757683189,2161.73825844418,-3.96785196113268,108445.113778956,0
2,1658,417254,-8917483.21845157,-20024178.1720663,15408624.3099158,1700.83730981413,935.557985244517,2161.41894402815,-3.96872826988321,108445.114324276,0
2,1658,417255,-8915782.24424366,-20023242.5838991,15410785.5691844,1701.11110126727,935.618340331368,2161.09958403528,-3.96960449638833,108445.114869595,0
2,1658,417256,-8914080.9962528,-20022306.9354035,15412946.5090701,1701.38487576931,935.678642094116,2160.78017847177,-3.97048064062969,108445.115414914,0
2,1658,417257,-8912379.47449598,-20021371.2266327,15415107.1295275,1701.65863330818,935.738890534439,2160.46072734385,-3.97135670258892,108445.115960234,0
2,1658,417258,-8910677.67899012,-20020435.4576401,15417267.430511,1701.93237387182,935.799085654023,2160.14123065775,-3.97223268224766,108445.116505553,0
2,1658,417259,-8908975.60975212,-20019499.6284792,15419427.4119751,1702.20609744815,935.859227454563,2159.82168841968,-3.97310857958756,108445.117050872,0
2,1658,417260,-8907273.26679908,-20018563.739203,15421587.0738741,1702.47980402514,935.919315937735,2159.50210063587,-3.97398439459026,108445.117596192,0
2,1658,417261,-8905570.65014791,-20017627.7898651,15423746.4161626,1702.7534935907,935.979351105242,2159.18246731254,-3.97486012723741,108445.118141511,0
2,1658,417262,-8903867.75981577,-20016691.7805186,15425905.4387949,1703.02716613278,936.039332958764,2158.86278845592,-3.97573577751064,108445.11868683,0
2,1658,417263,-8902164.59581954,-20015755.7112169,15428064.1417257,1703.30082163932,936.099261500012,2158.54306407224,-3.97661134539162,108445.119232149,0
2,1658,417264,-8900461.15817637,-20014819.5820133,15430222.5249093,1703.57446009827,936.159136730672,2158.22329416772,-3.97748683086198,108445.119777469,0
2,1658,417265,-8898757.4469032,-20013883.3929612,15432380.5883002,1703.84808149754,936.218958652458,2157.9034787486,-3.97836223390339,108445.120322788,0
2,1658,417266,-8897053.46201725,-20012947.1441138,15434538.331853,1704.12168582511,936.278727267061,2157.58361782111,-3.97923755449748,108445.120868107,0
2,1658,417267,-8895349.20353544,-20012010.8355244,15436695.7555221,1704.39527306888,936.338442576198,2157.26371139146,-3.98011279262593,108445.121413427,0
2,1658,417268,-8893644.67147499,-20011074.4672464,15438852.859262,1704.66884321682,936.398104581568,2156.94375946591,-3.98098794827037,108445.121958746,0
2,1658,417269,-8891939.86585291,-20010138.039333,15441009.6430273,1704.94239625686,936.457713284893,2156.62376205067,-3.98186302141248,108445.122504065,0
2,1658,417270,-8890234.7866864,-20009201.5518376,15443166.1067724,1705.21593217695,936.517268687875,2156.30371915199,-3.9827380120339,108445.123049385,0
2,1658,417271,-8888529.43399245,-20008265.0048134,15445322.2504518,1705.48945096502,936.576770792244,2155.98363077609,-3.98361292011631,108445.123594704,0
