PRN,GPS_WEEK,TOC,SAT_POS_X_M,SAT_POS_Y_M,SAT_POS_Z_M,SAT_VEL_X_MPS,SAT_VEL_Y_MPS,SAT_VEL_Z_MPS,REL_CLK_CORR,SAT_CLK_CORR,HEALTH
23,1658,417175,21826037.272493,2285871.15447009,15240242.7561947,-1696.52320684225,907.129468835299,2261.65572614126,-3.23535523142539,79831.4915571763,0
23,1658,417176,21824340.6454239,2286778.38984844,15242504.2526441,-1696.7309210537,907.341288998854,2261.33716297358,-3.23594490518526,79831.4906028675,0
23,1658,417177,21822643.8106688,2287685.83705505,15244765.4305063,-1696.93857884967,907.553125220064,2261.01855190419,-3.23653451131478,79831.4896485587,0
23,1658,417178,21820946.7682841,2288593.49610586,15247026.2897335,-1697.14618022461,907.764977487316,2260.69989293945,-3.23712404980147,79831.4886942499,0
23,1658,417179,21819249.5183263,2289501.36701691,15249286.8302778,-1697.35372517298,907.976845788988,2260.38118608573,-3.23771352063287,79831.4877399411,0
23,1658,417180,21817552.0608517,2290409.44980438,15251547.0520913,-1697.56121368925,908.18873011344,2260.06243134934,-3.23830292379654,79831.4867856324,0
23,1658,417181,21815854.3959169,2291317.74448409,15253806.9551262,-1697.76864576787,908.400630449066,2259.74362873667,-3.23889225928002,79831.4858313236,0
23,1658,417182,21814156.5235782,2292226.25107213,15256066.5393344,-1697.9760214033,908.61254678423,2259.42477825406,-3.23948152707084,79831.4848770148,0
23,1658,417183,21812458.443892,2293134.96958452,15258325.8046683,-1698.18334059001,908.824479107303,2259.10587990786,-3.24007072715656,79831.483922706,0
23,1658,417184,21810760.1569149,2294043.90003728,15260584.7510799,-1698.39060332249,909.036427406653,2258.78693370443,-3.24065985952472,79831.4829683972,0
23,1658,417185,21809061.6627033,2294953.04244626,15262843.3785213,-1698.59780959518,909.248391670659,2258.46793965012,-3.24124892416287,79831.4820140884,0
23,1658,417186,21807362.9613137,2295862.39682748,15265101.6869448,-1698.80495940257,909.460371887684,2258.14889775131,-3.24183792105857,79831.4810597797,0
23,1658,417187,21805664.0528025,2296771.96319695,15267359.6763025,-1699.01205273914,909.672368046091,2257.82980801433,-3.24242685019936,79831.4801054709,0
23,1658,417188,21803964.9372261,2297681.74157049,15269617.3465465,-1699.21908959937,909.88438013426,2257.51067044557,-3.24301571157279,79831.4791511621,0
23,1658,417189,21802265.6146412,2298591.73196405,15271874.697629,-1699.42606997772,910.096408140545,2257.19148505136,-3.24360450516642,79831.4781968533,0
23,1658,417190,21800566.0851041,2299501.9343936,15274131.7295023,-1699.6329938687,910.308452053318,2256.87225183808,-3.24419323096782,79831.4772425445,0
23,1658,417191,21798866.3486714,2300412.3488751,15276388.4421184,-1699.83986126679,910.520511860931,2256.55297081209,-3.24478188896452,79831.4762882357,0
23,1658,417192,21797166.4053996,2301322.97542424,15278644.8354296,-1700.04667216647,910.732587551759,2256.23364197976,-3.2453704791441,79831.475333927,0
23,1658,417193,21795466.2553451,2302233.81405701,15280900.909388,-1700.25342656224,910.944679114156,2255.91426534744,-3.2459590014941,79831.4743796182,0
23,1658,417194,21793765.8985644,2303144.86478937,15283156.6639459,-1700.46012444859,911.156786536478,2255.5948409215,-3.2465474560021,79831.4734253094,0
23,1658,417195,21792065.3351141,2304056.12763698,15285412.0990555,-1700.66676582002,911.368909807095,2255.27536870832,-3.24713584265566,79831.4724710006,0
23,1658,417196,21790364.5650507,2304967.60261578,15287667.214669,-1700.87335067102,911.58104891436,2254.95584871425,-3.24772416144232,79831.4715166918,0
23,1658,417197,21788663.5884307,2305879.2897416,15289922.0107386,-1701.07987899611,911.793203846628,2254.63628094568,-3.24831241234968,79831.4705623831,0
23,1658,417198,21786962.4053107,2306791.18903036,15292176.4872166,-1701.28635078978,912.00537459225,2254.31666540896,-3.24890059536528,79831.4696080743,0
23,1658,417199,21785261.0157471,2307703.30049766,15294430.6440551,-1701.49276604654,912.217561139591,2253.99700211046,-3.2494887104767,79831.4686537655,0
23,1658,417200,21783559.4197966,2308615.62415944,15296684.4812064,-1701.69912476089,912.429763477,2253.67729105657,-3.2500767576715,79831.4676994567,0
23,1658,417201,21781857.6175155,2309528.1600315,15298937.9986229,-1701.90542692736,912.641981592822,2253.35753225365,-3.25066473693726,79831.4667451479,0
23,1658,417202,21780155.6089607,2310440.90812947,15301191.1962566,-1702.11167254045,912.85421547542,2253.03772570808,-3.25125264826155,79831.4657908391,0
23,1658,417203,21778453.3941884,2311353.86846923,15303444.07406,-1702.31786159469,913.066465113141,2252.71787142622,-3.25184049163193,79831.4648365304,0
23,1658,417204,21776750.9732554,2312267.04106648,15305696.6319851,-1702.52399408458,913.278730494331,2252.39796941447,-3.252428267036,79831.4638822216,0
23,1658,417205,21775048.3462182,2313180.42593707,15307948.8699845,-1702.73007000466,913.491011607331,2252.07801967918,-3.25301597446131,79831.4629279128,0
23,1658,417206,21773345.5131334,2314094.02309655,15310200.7880102,-1702.93608934944,913.703308440504,2251.75802222676,-3.25360361389545,79831.461973604,0
23,1658,417207,21771642.4740575,2315007.8325607,15312452.3860146,-1703.14205211345,913.915620982185,2251.43797706356,-3.254191185326,79831.4610192952,0
23,1658,417208,21769939.2290472,2315921.85434534,15314703.66395,-1703.34795829123,914.127949220718,2251.11788419597,-3.25477868874053,79831.4600649864,0
23,1658,417209,21768235.7781589,2316836.08846599,15316954.6217687,-1703.5538078773,914.340293144454,2250.79774363037,-3.25536612412663,79831.4591106776,0
23,1658,417210,21766532.1214494,2317750.5349384,15319205.2594229,-1703.7596008662,914.552652741732,2250.47755537314,-3.25595349147188,79831.4581563689,0
23,1658,417211,21764828.2589751,2318665.19377824,15321455.5768651,-1703.96533725246,914.765028000891,2250.15731943067,-3.25654079076386,79831.4572020601,0
23,1658,417212,21763124.1907928,2319580.06500122,15323705.5740475,-1704.17101703062,914.977418910268,2249.83703580934,-3.25712802199016,79831.4562477513,0
23,1658,417213,21761419.9169591,2320495.14862287,15325955.2509224,-1704.37664019523,915.189825458212,2249.51670451553,-3.25771518513837,79831.4552934425,0
23,1658,417214,21759715.4375304,2321410.44465889,15328204.6074422,-1704.58220674083,915.402247633058,2249.19632555563,-3.25830228019607,79831.4543391337,0
23,1658,417215,21758010.7525636,2322325.95312493,15330453.6435592,-1704.78771666196,915.614685423134,2248.87589893604,-3.25888930715085,79831.453384825,0
23,1658,417216,21756305.8621151,2323241.67403654,15332702.3592258,-1704.99316995317,915.827138816789,2248.55542466312,-3.2594762659903,79831.4524305162,0
23,1658,417217,21754600.7662417,2324157.60740929,15334950.7543942,-1705.19856660902,916.039607802353,2248.23490274328,-3.26006315670201,79831.4514762074,0
23,1658,417218,21752895.4649999,2325073.75325894,15337198.8290169,-1705.40390662407,916.252092368154,2247.91433318289,-3.26064997927359,79831.4505218986,0
23,1658,417219,21751189.9584464,2325990.11160083,15339446.5830463,-1705.60918999286,916.464592502533,2247.59371598837,-3.26123673369261,79831.4495675898,0
23,1658,417220,21749484.2466379,2326906.68245067,15341694.0164346,-1705.81441670995,916.677108193821,2247.27305116608,-3.26182341994668,79831.448613281,0
23,1658,417221,21747778.329631,2327823.46582393,15343941.1291343,-1706.01958676991,916.889639430344,2246.95233872244,-3.2624100380234,79831.4476589723,0
23,1658,417222,21746072.2074823,2328740.4617363,15346187.9210978,-1706.22470016731,917.102186200428,2246.63157866383,-3.26299658791036,79831.4467046635,0
23,1658,417223,21744365.8802486,2329657.67020312,15348434.3922774,-1706.4297568967,917.314748492414,2246.31077099665,-3.26358306959516,79831.4457503547,0
23,1658,417224,21742659.3479865,2330575.09123999,15350680.5426255,-1706.63475695265,917.52732629462,2245.98991572728,-3.26416948306541,79831.4447960459,0
23,1658,417225,21740952.6107527,2331492.72486248,15352926.3720945,-1706.83970032975,917.739919595369,2245.66901286214,-3.26475582830871,79831.4438417371,0
23,1658,417226,21739245.6686039,2332410.57108595,15355171.8806369,-1707.04458702256,917.952528382998,2245.34806240761,-3.26534210531266,79831.4428874283,0
23,1658,417227,21737538.5215967,2333328.62992594,15357417.068205,-1707.24941702566,918.165152645824,2245.0270643701,-3.26592831406487,79831.4419331196,0
23,1658,417228,21735831.1697878,2334246.90139799,15359661.9347513,-1707.45419033363,918.377792372165,2244.706018756,-3.26651445455293,79831.4409788108,0
23,1658,417229,21734123.613234,2335165.38551745,15361906.4802283,-1707.65890694105,918.590447550355,2244.38492557171,-3.26710052676447,79831.440024502,0
23,1658,417230,21732415.8519919,2336084.08229977,15364150.7045882,-1707.8635668425,918.803118168707,2244.06378482365,-3.26768653068709,79831.4390701932,0
23,1658,417231,21730707.8861183,2337002.99176044,15366394.6077836,-1708.06817003257,919.015804215541,2243.74259651821,-3.26827246630841,79831.4381158844,0
23,1658,417232,21728999.7156699,2337922.11391495,15368638.189767,-1708.27271650585,919.228505679173,2243.42136066178,-3.26885833361602,79831.4371615757,0
23,1658,417233,21727291.3407033,2338841.44877854,15370881.4504907,-1708.47720625693,919.441222547928,2243.10007726079,-3.26944413259756,79831.4362072669,0
23,1658,417234,21725582.7612754,2339760.9963667,15373124.3899072,-1708.68163928041,919.653954810122,2242.77874632163,-3.27002986324062,79831.4352529581,0
23,1658,417235,21723873.9774427,2340680.7566949,15375367.007969,-1708.88601557089,919.866702454059,2242.45736785071,-3.27061552553284,79831.4342986493,0
23,1658,417236,21722164.9892622,2341600.72977833,15377609.3046286,-1709.09033512295,920.079465468068,2242.13594185444,-3.27120111946182,79831.4333443405,0
23,1658,417237,21720455.7967905,2342520.91563247,15379851.2798385,-1709.29459793121,920.292243840457,2241.81446833923,-3.27178664501518,79831.4323900317,0
23,1658,417238,21718746.4000844,2343441.31427265,15382092.933551,-1709.49880399026,920.505037559536,2241.49294731148,-3.27237210218055,79831.431435723,0
23,1658,417239,21717036.7992005,2344361.92571431,15384334.2657188,-1709.70295329472,920.717846613611,2241.17137877761,-3.27295749094555,79831.4304814142,0
23,1658,417240,21715326.9941958,2345282.74997259,15386575.2762943,-1709.90704583919,920.930670991005,2240.84976274403,-3.27354281129779,79831.4295271054,0
23,1658,417241,21713616.9851269,2346203.78706292,15388815.96523,-1710.11108161829,921.143510680021,2240.52809921715,-3.27412806322491,79831.4285727966,0
23,1658,417242,21711906.7720506,2347125.03700065,15391056.3324785,-1710.31506062663,921.356365668959,2240.20638820338,-3.27471324671453,79831.4276184878,0
23,1658,417243,21710196.3550236,2348046.49980097,15393296.3779922,-1710.51898285882,921.569235946144,2239.88462970914,-3.27529836175428,79831.426664179,0
23,1658,417244,21708485.7341029,2348968.17547919,15395536.1017237,-1710.72284830949,921.782121499867,2239.56282374085,-3.27588340833178,79831.4257098703,0
23,1658,417245,21706774.909345,2349890.06405057,15397775.5036254,-1710.92665697325,921.995022318437,2239.24097030493,-3.27646838643466,79831.4247555615,0
23,1658,417246,21705063.8808069,2350812.16553049,15400014.58365,-1711.13040884474,922.207938390153,2238.91906940777,-3.27705329605056,79831.4238012527,0
23,1658,417247,21703352.6485454,2351734.47993402,15402253.3417499,-1711.33410391857,922.420869703327,2238.59712105582,-3.27763813716711,79831.4228469439,0
23,1658,417248,21701641.2126171,2352657.00727652,15404491.7778778,-1711.53774218938,922.633816246256,2238.27512525548,-3.27822290977193,79831.4218926351,0
23,1658,417249,21699929.573079,2353579.74757322,15406729.8919862,-1711.7413236518,922.846778007234,2237.95308201318,-3.27880761385268,79831.4209383264,0
23,1658,417250,21698217.7299878,2354502.70083922,15408967.6840276,-1711.94484830046,923.059754974572,2237.63099133534,-3.27939224939698,79831.4199840176,0
23,1658,417251,21696505.6834004,2355425.86708975,15411205.1539546,-1712.14831613,923.272747136564,2237.30885322839,-3.27997681639246,79831.4190297088,0
23,1658,417252,21694793.4333736,2356349.24634005,15413442.3017198,-1712.35172713505,923.485754481505,2236.98666769874,-3.28056131482678,79831.4180754,0
23,1658,417253,21693080.9799642,2357272.83860537,15415679.1272758,-1712.55508131028,923.698776997688,2236.66443475281,-3.28114574468757,79831.4171210912,0
23,1658,417254,21691368.323229,2358196.6439007,15417915.6305751,-1712.7583786503,923.911814673418,2236.34215439705,-3.28173010596248,79831.4161667824,0
23,1658,417255,21689655.4632249,2359120.6622413,15420151.8115703,-1712.96161914978,924.124867496982,2236.01982663786,-3.28231439863914,79831.4152124737,0
23,1658,417256,21687942.4000088,2360044.89364234,15422387.6702141,-1713.16480280336,924.337935456671,2235.69745148169,-3.28289862270519,79831.4142581649,0
23,1658,417257,21686229.1336373,2360969.33811886,15424623.206459,-1713.36792960569,924.551018540785,2235.37502893495,-3.2834827781483,79831.4133038561,0
23,1658,417258,21684515.6641676,2361893.995686,15426858.4202577,-1713.57099955143,924.76411673761,2235.05255900407,-3.2840668649561,79831.4123495473,0
23,1658,417259,21682801.9916563,2362818.8663589,15429093.3115628,-1713.77401263523,924.977230035436,2234.7300416955,-3.28465088311624,79831.4113952385,0
23,1658,417260,21681088.1161603,2363743.95015272,15431327.8803269,-1713.97696885176,925.190358422546,2234.40747701565,-3.28523483261637,79831.4104409297,0
23,1658,417261,21679374.0377366,2364669.24708235,15433562.1265026,-1714.17986819567,925.40350188724,2234.08486497097,-3.28581871344415,79831.409486621,0
23,1658,417262,21677659.756442,2365594.75716303,15435796.0500426,-1714.38271066164,925.616660417801,2233.76220556788,-3.28640252558723,79831.4085323122,0
23,1658,417263,21675945.2723333,2366520.48040982,15438029.6508995,-1714.58549624432,925.829834002502,2233.43949881282,-3.28698626903325,79831.4075780034,0
23,1658,417264,21674230.5854675,2367446.41683766,15440262.929026,-1714.78822493838,926.043022629644,2233.11674471223,-3.28756994376988,79831.4066236946,0
23,1658,417265,21672515.6959015,2368372.5664616,15442495.8843747,-1714.9908967385,926.256226287505,2232.79394327254,-3.28815354978478,79831.4056693858,0
23,1658,417266,21670800.6036921,2369298.92929682,15444728.5168983,-1715.19351163936,926.46944496436,2232.47109450018,-3.28873708706559,79831.404715077,0
23,1658,417267,21669085.3088963,2370225.50535814,15446960.8265495,-1715.39606963562,926.682678648502,2232.1481984016,-3.28932055559999,79831.4037607683,0
23,1658,417268,21667369.8115709,2371152.29466064,15449192.8132809,-1715.59857072198,926.895927328207,2231.82525498324,-3.28990395537563,79831.4028064595,0
23,1658,417269,21665654.1117729,2372079.29721931,15451424.4770452,-1715.8010148931,927.109190991752,2231.50226425153,-3.29048728638017,79831.4018521507,0
23,1658,417270,21663938.2095591,2373006.51304921,15453655.8177951,-1716.00340214368,927.322469627411,2231.17922621292,-3.29107054860129,79831.4008978419,0
23,1658,417271,21662222.1049866,2373933.94216514,15455886.8354834,-1716.2057324684,927.535763223472,2230.85614087386,-3.29165374202663,79831.3999435331,0
