PRN,GPS_WEEK,TOC,SAT_POS_X_M,SAT_POS_Y_M,SAT_POS_Z_M,SAT_VEL_X_MPS,SAT_VEL_Y_MPS,SAT_VEL_Z_MPS,REL_CLK_CORR,SAT_CLK_CORR,HEALTH
5,1658,417380,-2998440.41952036,-25235838.2388863,-7523031.78201237,385.430102699153,-925.528255002299,2968.23619103683,-0.871495750071381,-70255.0909924872,0
5,1658,417381,-2998055.03277078,-25236763.5921653,-7520063.46527579,385.343403536275,-925.178299068261,2968.39727091965,-0.871276352309259,-70255.0925261977,0
5,1658,417382,-2997669.73269791,-25237688.5954745,-7517094.98749105,385.256749249413,-924.828315288372,2968.55828732495,-0.871056935890925,-70255.0940599083,0
5,1658,417383,-2997284.5192569,-25238613.248786,-7514126.34872165,385.170139844003,-924.47830367487,2968.71924024918,-0.87083750082107,-70255.0955936188,0
5,1658,417384,-2996899.39240285,-25239537.5520719,-7511157.54903108,385.083575325477,-924.12826423999,2968.88012968881,-0.870618047104382,-70255.0971273294,0
5,1658,417385,-2996514.35209087,-25240461.5053045,-7508188.58848281,384.997055699267,-923.77819699597,2969.04095564029,-0.870398574745549,-70255.0986610399,0
5,1658,417386,-2996129.39827607,-25241385.108456,-7505219.46714033,384.910580970799,-923.428101955049,2969.20171810007,-0.87017908374926,-70255.1001947505,0
5,1658,417387,-2995744.53091373,-25242308.3614985,-7502250.18506715,384.824151145493,-923.077979129471,2969.36241706462,-0.869959574120205,-70255.101728461,0
5,1658,417388,-2995359.74995857,-25243231.2644043,-7499280.74232673,384.737766228788,-922.727828531468,2969.5230525304,-0.869740045863072,-70255.1032621715,0
5,1658,417389,-2994975.05536587,-25244153.8171457,-7496311.1389826,384.651426226093,-922.377650173288,2969.68362449386,-0.869520498982553,-70255.1047958821,0
5,1658,417390,-2994590.44709073,-25245076.0196948,-7493341.37509828,384.56513114283,-922.027444067177,2969.84413295148,-0.869300933483341,-70255.1063295926,0
5,1658,417391,-2994205.9250882,-25245997.8720239,-7490371.45073724,384.478880984414,-921.677210225377,2970.00457789972,-0.869081349370122,-70255.1078633032,0
5,1658,417392,-2993821.48931336,-25246919.3741054,-7487401.36596301,384.392675756256,-921.326948660137,2970.16495933503,-0.868861746647591,-70255.1093970137,0
5,1658,417393,-2993437.13972129,-25247840.5259114,-7484431.12083911,384.30651546377,-920.976659383702,2970.3252772539,-0.868642125320439,-70255.1109307243,0
5,1658,417394,-2993052.87626704,-25248761.3274142,-7481460.71542905,384.220400112362,-920.626342408324,2970.48553165279,-0.868422485393359,-70255.1124644348,0
5,1658,417395,-2992668.69890567,-25249681.7785863,-7478490.14979635,384.134329707439,-920.275997746252,2970.64572252817,-0.868202826871042,-70255.1139981453,0
5,1658,417396,-2992284.60759224,-25250601.8793999,-7475519.42400455,384.048304254402,-919.925625409741,2970.80584987651,-0.867983149758185,-70255.1155318559,0
5,1658,417397,-2991900.60228177,-25251521.6298273,-7472548.53811715,383.962323758653,-919.575225411037,2970.96591369428,-0.867763454059476,-70255.1170655664,0
5,1658,417398,-2991516.68292932,-25252441.0298408,-7469577.4921977,383.87638822559,-919.224797762396,2971.12591397796,-0.867543739779612,-70255.118599277,0
5,1658,417399,-2991132.84948992,-25253360.0794129,-7466606.28630975,383.790497660609,-918.874342476078,2971.28585072403,-0.867324006923288,-70255.1201329875,0
5,1658,417400,-2990749.10191876,-25254278.7785159,-7463634.92051679,383.704652069098,-918.523859564337,2971.44572392897,-0.867104255495196,-70255.1216666981,0
5,1658,417401,-2990365.44017038,-25255197.1271222,-7460663.39488245,383.618851456463,-918.173349039429,2971.60553358924,-0.866884485500037,-70255.1232004086,0
5,1658,417402,-2989981.86420046,-25256115.1252041,-7457691.70947019,383.53309582807,-917.822810913617,2971.76527970133,-0.866664696942499,-70255.1247341192,0
5,1658,417403,-2989598.37396347,-25257032.7727342,-7454719.86434357,383.447385189323,-917.472245199155,2971.92496226173,-0.866444889827281,-70255.1262678297,0
5,1658,417404,-2989214.96941466,-25257950.0696847,-7451747.85956621,383.361719545597,-917.121651908312,2972.08458126691,-0.866225064159083,-70255.1278015402,0
5,1658,417405,-2988831.65050899,-25258867.0160281,-7448775.69520163,383.276098902275,-916.771031053349,2972.24413671336,-0.866005219942599,-70255.1293352508,0
5,1658,417406,-2988448.41720145,-25259783.611737,-7445803.37131335,383.190523264733,-916.420382646525,2972.40362859757,-0.865785357182523,-70255.1308689613,0
