PRN,GPS_WEEK,TOC,SAT_POS_X_M,SAT_POS_Y_M,SAT_POS_Z_M,SAT_VEL_X_MPS,SAT_VEL_Y_MPS,SAT_VEL_Z_MPS,REL_CLK_CORR,SAT_CLK_CORR,HEALTH
17,1658,417088,18725071.6382389,-15393095.3840381,10716662.258849,1348.6441298316,-252.506123939775,-2779.73306667422,-4.33713645691134,50880.4898246163,0
17,1658,417089,18726420.1132736,-15393347.8646282,10713882.4110374,1348.3059361545,-252.455049046443,-2779.96254369326,-4.33692330424695,50880.489279297,0
17,1658,417090,18727768.250107,-15393600.2941162,10711102.3337783,1347.96772710334,-252.40391983956,-2780.19196182271,-4.33671005871658,50880.4887339777,0
17,1658,417091,18729116.0487236,-15393852.6724479,10708322.0271304,1347.62950269136,-252.352736317722,-2780.42132105731,-4.33649672032454,50880.4881886583,0
17,1658,417092,18730463.5091082,-15394104.9995689,10705541.4911528,1347.29126293183,-252.30149847952,-2780.65062139177,-4.33628328907513,50880.487643339,0
17,1658,417093,18731810.6312453,-15394357.2754249,10702760.7259043,1346.95300783799,-252.250206323561,-2780.87986282081,-4.33606976497266,50880.4870980197,0
17,1658,417094,18733157.4151196,-15394609.4999616,10699979.7314438,1346.61473742311,-252.198859848445,-2781.10904533918,-4.33585614802146,50880.4865527004,0
17,1658,417095,18734503.8607159,-15394861.6731246,10697198.5078303,1346.27645170043,-252.147459052776,-2781.33816894159,-4.33564243822583,50880.4860073811,0
17,1658,417096,18735849.9680188,-15395113.7948598,10694417.0551226,1345.93815068322,-252.096003935164,-2781.56723362277,-4.33542863559011,50880.4854620618,0
17,1658,417097,18737195.7370131,-15395365.8651125,10691635.3733797,1345.59983438473,-252.044494494211,-2781.79623937745,-4.33521474011859,50880.4849167425,0
17,1658,417098,18738541.1676834,-15395617.8838287,10688853.4626605,1345.26150281823,-251.992930728543,-2782.02518620037,-4.33500075181562,50880.4843714232,0
17,1658,417099,18739886.2600145,-15395869.8509541,10686071.323024,1344.92315599696,-251.941312636772,-2782.25407408624,-4.33478667068552,50880.4838261039,0
17,1658,417100,18741231.0139912,-15396121.7664341,10683288.9545291,1344.58479393418,-251.889640217517,-2782.48290302982,-4.3345724967326,50880.4832807846,0
17,1658,417101,18742575.4295983,-15396373.6302145,10680506.3572346,1344.24641664316,-251.837913469395,-2782.71167302583,-4.3343582299612,50880.4827354653,0
17,1658,417102,18743919.5068203,-15396625.442241,10677723.5311997,1343.90802413716,-251.786132391041,-2782.94038406901,-4.33414387037565,50880.482190146,0
17,1658,417103,18745263.2456423,-15396877.2024593,10674940.4764832,1343.56961642943,-251.734296981078,-2783.16903615409,-4.33392941798029,50880.4816448267,0
17,1658,417104,18746606.646049,-15397128.9108151,10672157.1931441,1343.23119353324,-251.682407238138,-2783.39762927582,-4.33371487277944,50880.4810995074,0
17,1658,417105,18747949.7080253,-15397380.5672538,10669373.6812413,1342.89275546185,-251.630463160846,-2783.62616342893,-4.33350023477744,50880.4805541881,0
17,1658,417106,18749292.4315558,-15397632.1717214,10666589.9408339,1342.55430222851,-251.578464747851,-2783.85463860816,-4.33328550397864,50880.4800088688,0
17,1658,417107,18750634.8166255,-15397883.7241634,10663805.9719808,1342.2158338465,-251.52641199779,-2784.08305480826,-4.33307068038738,50880.4794635495,0
17,1658,417108,18751976.8632193,-15398135.2245254,10661021.774741,1341.87735032908,-251.474304909298,-2784.31141202398,-4.33285576400798,50880.4789182302,0
17,1658,417109,18753318.571322,-15398386.6727533,10658237.3491735,1341.5388516895,-251.422143481026,-2784.53971025004,-4.33264075484481,50880.4783729109,0
17,1658,417110,18754659.9409186,-15398638.0687924,10655452.6953372,1341.20033794104,-251.369927711615,-2784.76794948121,-4.33242565290221,50880.4778275916,0
